phase,workload,nodes,edges,samples,median_ns,p95_ns,min_ns,max_ns,allocations,allocated_bytes
fixture_generation,graph_wide,1000,999,20,63520,69208,54167,69333,0,0
fixture_generation,tiny_yield_chain,1,0,20,125,209,83,917,0,0
machine_state_setup,graph_chain,1,0,40,208,250,166,333,0,0
machine_state_setup,graph_chain,10,9,40,625,667,584,750,0,0
machine_state_setup,graph_chain,100,99,40,5208,6334,4875,6500,0,0
machine_state_setup,graph_chain,1000,999,40,56458,62209,48916,67750,0,0
machine_state_setup,graph_sparse,1,0,40,209,250,166,375,0,0
machine_state_setup,graph_sparse,10,9,40,708,875,625,917,0,0
machine_state_setup,graph_sparse,100,99,40,4895,6375,4708,6500,0,0
machine_state_setup,graph_sparse,1000,999,40,54729,61375,49000,62459,0,0
machine_state_setup,graph_wide,1,0,40,167,209,166,209,0,0
machine_state_setup,graph_wide,10,9,40,625,667,583,667,0,0
machine_state_setup,graph_wide,100,99,40,4708,6083,4625,6458,0,0
machine_state_setup,graph_wide,1000,999,40,56624,62042,48375,62875,0,0
machine_state_setup,tiny_yield_chain,1,0,40,292,334,208,583,0,0
plan_build,component_repeated_typed_10,10,10,20,19937,23041,15708,25000,0,0
plan_build,component_repeated_typed_100,100,100,20,173687,183875,166583,211542,0,0
plan_build,component_repeated_typed_2,2,2,20,4375,7833,4167,19084,0,0
plan_build,graph_chain,1,0,20,1104,1667,1041,5417,0,0
plan_build,graph_chain,10,9,20,5500,6666,5416,8792,0,0
plan_build,graph_chain,100,99,20,57125,61667,52167,76250,0,0
plan_build,graph_chain,1000,999,20,1704770,1840667,1540625,2024834,0,0
plan_build,graph_sparse,1,0,20,1354,1625,1083,1667,0,0
plan_build,graph_sparse,10,9,20,5750,7292,5375,10084,0,0
plan_build,graph_sparse,100,99,20,57896,64583,53500,68958,0,0
plan_build,graph_sparse,1000,999,20,1758917,2012125,1669708,2323791,0,0
plan_build,graph_wide,1,0,20,1042,1167,1000,1916,0,0
plan_build,graph_wide,10,9,20,6000,7208,5375,7750,0,0
plan_build,graph_wide,100,99,20,58354,65542,54791,78792,0,0
plan_build,graph_wide,1000,999,20,1954229,2242333,1840708,2264625,0,0
plan_build,tiny_yield_chain,1,0,20,1125,1792,1041,10000,0,0
plan_build_alloc,component_repeated_typed_10,10,10,0,,,,,460,93329
plan_build_alloc,component_repeated_typed_100,100,100,0,,,,,3876,807301
plan_build_alloc,component_repeated_typed_2,2,2,0,,,,,134,19521
plan_build_alloc,graph_chain,1,0,0,,,,,36,6722
plan_build_alloc,graph_chain,10,9,0,,,,,162,35321
plan_build_alloc,graph_chain,100,99,0,,,,,1269,304543
plan_build_alloc,graph_chain,1000,999,0,,,,,12096,2527259
plan_build_alloc,graph_sparse,1,0,0,,,,,36,6724
plan_build_alloc,graph_sparse,10,9,0,,,,,158,35195
plan_build_alloc,graph_sparse,100,99,0,,,,,1220,302977
plan_build_alloc,graph_sparse,1000,999,0,,,,,11597,2511293
plan_build_alloc,graph_wide,1,0,0,,,,,36,6720
plan_build_alloc,graph_wide,10,9,0,,,,,156,35255
plan_build_alloc,graph_wide,100,99,0,,,,,1176,303389
plan_build_alloc,graph_wide,1000,999,0,,,,,11106,2511641
plan_build_alloc,tiny_yield_chain,1,0,0,,,,,36,6722
pure_machine_events_preseeded,graph_chain,1,0,40,958,1167,916,2333,0,0
pure_machine_events_preseeded,graph_chain,10,9,40,8312,10416,7916,10875,0,0
pure_machine_events_preseeded,graph_chain,100,99,40,126791,136041,117916,137583,0,0
pure_machine_events_preseeded,graph_chain,1000,999,40,8993958,9551417,7825917,9573500,0,0
representative_application,application_hash_handwritten,10,9,40,792,1000,750,1083,0,0
representative_application,application_hash_handwritten,100,99,40,8875,11125,8666,11167,0,0
representative_application,application_hash_sdax,10,9,40,32146,34417,26917,34625,0,0
representative_application,application_hash_sdax,100,99,40,334104,356834,310000,386417,0,0
representative_application_alloc,application_hash_sdax,10,9,0,,,,,589,46645
representative_application_alloc,application_hash_sdax,100,99,0,,,,,5366,526357
