phase,workload,nodes,edges,samples,median_ns,p95_ns,min_ns,max_ns,allocations,allocated_bytes
engine_execution_alloc,dynamic_live_instances_100,3,2,0,,,,,68743,5486899
engine_execution_alloc,dynamic_sequential_churn_1,2,1,0,,,,,532,47603
engine_execution_alloc,dynamic_sequential_churn_10,2,1,0,,,,,3398,312367
engine_execution_alloc,dynamic_sequential_churn_100,2,1,0,,,,,31800,3397895
engine_execution_alloc,effect_known_receipt,1,0,0,,,,,149,14826
engine_execution_alloc,effect_unknown_recovery_failed,1,0,0,,,,,151,15667
engine_execution_alloc,effect_unknown_recovery_resolved,1,0,0,,,,,144,14963
engine_execution_alloc,graph_chain,1,0,0,,,,,99,11356
engine_execution_alloc,graph_chain,10,9,0,,,,,572,44928
engine_execution_alloc,graph_chain,100,99,0,,,,,5259,513144
engine_execution_alloc,graph_chain,1000,999,0,,,,,52066,19479112
engine_execution_alloc,graph_sparse,1,0,0,,,,,99,11357
engine_execution_alloc,graph_sparse,10,9,0,,,,,564,45889
engine_execution_alloc,graph_sparse,100,99,0,,,,,5163,494297
engine_execution_alloc,graph_sparse,1000,999,0,,,,,51106,15733289
engine_execution_alloc,graph_wide,1,0,0,,,,,99,11355
engine_execution_alloc,graph_wide,10,9,0,,,,,555,46847
engine_execution_alloc,graph_wide,100,99,0,,,,,4987,468375
engine_execution_alloc,graph_wide,1000,999,0,,,,,49161,11818647
engine_execution_alloc,resource_cleanup_error_upstream,3,1,0,,,,,314,25951
engine_execution_alloc,resource_normal,2,1,0,,,,,202,19154
engine_execution_alloc,resource_release_failure,2,1,0,,,,,212,19913
engine_execution_alloc,resource_startup_failure,2,1,0,,,,,209,20217
engine_execution_alloc,retry_one_failure,1,0,0,,,,,152,15009
engine_execution_alloc,service_restart_exhausted,1,0,0,,,,,182,17556
engine_execution_alloc,service_restart_stable_handle,1,0,0,,,,,234,22052
engine_execution_alloc,tiny_yield_chain,1,0,0,,,,,99,11356
engine_execution_alloc,trace_default,100,99,0,,,,,5259,513144
engine_execution_alloc,trace_observer,100,99,0,,,,,5259,513144
fixture_generation,graph_chain,1,0,20,100,200,100,300,0,0
fixture_generation,graph_chain,10,9,20,800,900,700,1000,0,0
fixture_generation,graph_chain,100,99,20,6900,7100,6800,7200,0,0
fixture_generation,graph_chain,1000,999,20,65450,67900,64500,69800,0,0
fixture_generation,graph_sparse,1,0,20,100,200,100,200,0,0
fixture_generation,graph_sparse,10,9,20,800,900,800,900,0,0
fixture_generation,graph_sparse,100,99,20,6850,7700,6700,7700,0,0
fixture_generation,graph_sparse,1000,999,20,63150,76100,62600,117800,0,0
fixture_generation,graph_wide,1,0,20,150,300,100,600,0,0
fixture_generation,graph_wide,10,9,20,800,800,700,800,0,0
fixture_generation,graph_wide,100,99,20,6800,7000,6700,7000,0,0
fixture_generation,graph_wide,1000,999,20,65900,69700,64900,85900,0,0
fixture_generation,tiny_yield_chain,1,0,20,200,300,100,1400,0,0
machine_state_setup,graph_chain,1,0,40,200,300,200,400,0,0
machine_state_setup,graph_chain,10,9,40,800,1200,800,1300,0,0
machine_state_setup,graph_chain,100,99,40,6300,6500,5900,12600,0,0
machine_state_setup,graph_chain,1000,999,40,60300,135400,56800,149200,0,0
machine_state_setup,graph_sparse,1,0,40,200,300,200,500,0,0
machine_state_setup,graph_sparse,10,9,40,800,800,700,1100,0,0
machine_state_setup,graph_sparse,100,99,40,6300,7800,6100,22400,0,0
machine_state_setup,graph_sparse,1000,999,40,56800,61600,56000,169400,0,0
machine_state_setup,graph_wide,1,0,40,200,300,200,300,0,0
machine_state_setup,graph_wide,10,9,40,800,900,700,1200,0,0
machine_state_setup,graph_wide,100,99,40,6400,6500,6000,10700,0,0
machine_state_setup,graph_wide,1000,999,40,57050,75100,56800,126700,0,0
machine_state_setup,tiny_yield_chain,1,0,40,200,300,200,400,0,0
plan_build,component_repeated_typed_10,10,10,20,17750,21400,16900,47600,0,0
plan_build,component_repeated_typed_100,100,100,20,230600,351300,161900,514900,0,0
plan_build,component_repeated_typed_2,2,2,20,5050,7000,4600,12900,0,0
plan_build,graph_chain,1,0,20,1500,2100,1200,15300,0,0
plan_build,graph_chain,10,9,20,7250,19200,6500,66000,0,0
plan_build,graph_chain,100,99,20,156650,192200,103900,240500,0,0
plan_build,graph_chain,1000,999,20,1588650,1879900,1494000,1903100,0,0
plan_build,graph_sparse,1,0,20,1600,1700,1300,2900,0,0
plan_build,graph_sparse,10,9,20,6650,12700,6100,17500,0,0
plan_build,graph_sparse,100,99,20,169250,247900,74800,259900,0,0
plan_build,graph_sparse,1000,999,20,1638650,1763100,1175900,1777100,0,0
plan_build,graph_wide,1,0,20,1300,1600,1200,3200,0,0
plan_build,graph_wide,10,9,20,6150,7500,5900,22500,0,0
plan_build,graph_wide,100,99,20,156300,190400,71300,196700,0,0
plan_build,graph_wide,1000,999,20,1770150,1973400,1610100,1979300,0,0
plan_build,tiny_yield_chain,1,0,20,1300,2400,1200,19200,0,0
plan_build_alloc,component_repeated_typed_10,10,10,0,,,,,460,93329
plan_build_alloc,component_repeated_typed_100,100,100,0,,,,,3876,807301
plan_build_alloc,component_repeated_typed_2,2,2,0,,,,,134,19521
plan_build_alloc,graph_chain,1,0,0,,,,,36,6722
plan_build_alloc,graph_chain,10,9,0,,,,,162,35321
plan_build_alloc,graph_chain,100,99,0,,,,,1269,304543
plan_build_alloc,graph_chain,1000,999,0,,,,,12096,2527259
plan_build_alloc,graph_sparse,1,0,0,,,,,36,6724
plan_build_alloc,graph_sparse,10,9,0,,,,,158,35195
plan_build_alloc,graph_sparse,100,99,0,,,,,1220,302977
plan_build_alloc,graph_sparse,1000,999,0,,,,,11597,2511293
plan_build_alloc,graph_wide,1,0,0,,,,,36,6720
plan_build_alloc,graph_wide,10,9,0,,,,,156,35255
plan_build_alloc,graph_wide,100,99,0,,,,,1176,303389
plan_build_alloc,graph_wide,1000,999,0,,,,,11106,2511641
plan_build_alloc,tiny_yield_chain,1,0,0,,,,,36,6722
pure_machine_events_preseeded,graph_chain,1,0,40,1000,1100,900,1800,0,0
pure_machine_events_preseeded,graph_chain,10,9,40,7300,8100,7200,10000,0,0
pure_machine_events_preseeded,graph_chain,100,99,40,104350,109400,102300,126500,0,0
pure_machine_events_preseeded,graph_chain,1000,999,40,5351800,5381300,5297900,5390400,0,0
representative_application,application_hash_handwritten,10,9,40,600,600,500,600,0,0
representative_application,application_hash_handwritten,100,99,40,6200,6200,6100,6200,0,0
representative_application,application_hash_sdax,10,9,40,27300,27900,27000,29900,0,0
representative_application,application_hash_sdax,100,99,40,307400,314500,303000,316800,0,0
representative_application_alloc,application_hash_sdax,10,9,0,,,,,572,45205
representative_application_alloc,application_hash_sdax,100,99,0,,,,,5259,516301
